2.3380	0.771726816
2.3460	0.765435616
2.3540	0.762318527
2.3620	0.758042031
2.3700	0.757585872
2.3780	0.758118058
2.3860	0.756198387
2.3940	0.752701164
2.4020	0.754354742
2.4100	0.751560765
2.4180	0.745668705
2.4260	0.747550363
2.4340	0.744414267
2.4420	0.740042738
2.4500	0.735804256
2.4580	0.735272070
2.4660	0.729608090
2.4740	0.725521661
2.4820	0.728676764
2.4900	0.718033043
2.4980	0.714820920
2.5060	0.706857136
2.5140	0.700927062
2.5220	0.698323152
2.5300	0.694065664
2.5380	0.679791673
2.5460	0.671884909
2.5540	0.671751862
2.5620	0.663046819
2.5700	0.656945685
2.5780	0.650312366
2.5860	0.640790037
2.5940	0.630355389
2.6020	0.627561412
2.6100	0.625964854
2.6180	0.623570016
2.6260	0.615986365
2.6340	0.604658404
2.6420	0.603289926
2.6500	0.598671311
2.6580	0.588578783
2.6660	0.580120825
2.6740	0.577630955
2.6820	0.568089619
2.6900	0.551211718
2.6980	0.523918176
2.7060	0.489915287
2.7140	0.452871336
2.7220	0.422764810
2.7300	0.408528832
2.7280	0.410315457
2.7360	0.406856248
2.7440	0.413793673
2.7520	0.413318507
2.7600	0.407122341
2.7680	0.388191722
2.7760	0.359871821
2.7840	0.330601587
2.7920	0.298100224
2.8000	0.266815286
2.8080	0.239198630
2.8160	0.215041184
2.8240	0.194076854
2.8320	0.175013189
2.8400	0.159978933
2.8480	0.147225474
2.8560	0.136030560
2.8640	0.126318164
2.8720	0.117099941
2.8800	0.109991456
2.8880	0.103168070
2.8960	0.097085944
2.9040	0.092144216
2.9120	0.087031428
2.9200	0.082032681
2.9280	0.078516451
2.9360	0.074068896
2.9440	0.070077501
2.9520	0.067055444
2.9600	0.064299481
2.9680	0.061315437
2.9760	0.058369407
2.9840	0.056202650
2.9920	0.053522713
3.0000	0.051850128
3.0080	0.050158537
3.0160	0.047611646
3.0240	0.045729988
3.0320	0.043772304
3.0400	0.042517865
3.0480	0.040978327
3.0560	0.039609849
3.0640	0.038089317
3.0720	0.037386071
3.0800	0.036397726
3.0880	0.034287988
3.0960	0.034249975
3.1040	0.033318649
3.1120	0.032045204
3.1200	0.031455998
3.1280	0.030562686
3.1360	0.029726393
3.1440	0.028547981
3.1520	0.028547981
3.1600	0.027673675
3.1680	0.026685330
3.1760	0.026457250
3.1840	0.025525925
3.1920	0.025373871
3.2000	0.024822679
3.2080	0.024366519
3.2160	0.023359167
3.2240	0.023397180
3.2320	0.023074067
3.2400	0.022123735
3.2480	0.022294795
3.2560	0.022028702
3.2640	0.021287443
3.2720	0.020945323
3.2800	0.020793270
3.2880	0.020698237
3.2960	0.020451150
3.3040	0.020071017
3.3120	0.019842938
3.3200	0.019804924
3.3280	0.019690884
3.3360	0.018835585
3.3440	0.019101678
3.3520	0.018417439
3.3600	0.018740552
3.3680	0.018360419
3.3760	0.018170353
3.3840	0.018417439
3.3920	0.018455453
3.4000	0.017942273
3.4080	0.017619160
3.4160	0.017695187
3.4240	0.017372074
3.4320	0.016706841
3.4400	0.016782868
3.4480	0.017448100
3.4560	0.017086974
3.4640	0.016744854
3.4720	0.016991941
3.4800	0.016763861
3.4880	0.015528429
3.4960	0.016022602
3.5040	0.015452403
3.5120	0.016136642
3.5200	0.015756509
3.5280	0.014787170
3.5360	0.014711143
3.5440	0.014673130
3.5520	0.014445050
3.5600	0.014464057
3.5680	0.014407037
3.5760	0.013912864
3.5840	0.013855844
3.5920	0.013399685
3.6000	0.013722798
3.6080	0.013171605
3.6160	0.013266638
3.6240	0.012715446
3.6320	0.012525379
3.6400	0.013190612
3.6480	0.011860147
3.6560	0.012696439
3.6640	0.012962532
3.6720	0.012639419
3.6800	0.013627765
3.6880	0.013817831
3.6960	0.012658426
3.7040	0.013437698
3.7120	0.013608758
3.7200	0.013466208
3.7280	0.013304652
3.7360	0.013741804
3.7440	0.014197964
3.7520	0.013893858
3.7600	0.014426044
3.7680	0.013570745
3.7760	0.014102931
3.7840	0.013380678
3.7920	0.013152598
3.8000	0.013475711
3.8080	0.013171605
3.8160	0.013019552
3.8240	0.012468359
3.8320	0.012791472
3.8400	0.012430346
3.8480	0.012259286
3.8560	0.011403987
3.8640	0.012202266
3.8720	0.010187562
3.8800	0.009769416
3.8880	0.009636369
3.8960	0.009313256
3.9040	0.009921469
3.9120	0.008781070
3.9200	0.008419944
3.9280	0.006880406
3.9360	0.007355572
3.9440	0.007127492
3.9520	0.007355572
3.9600	0.006538286
3.9680	0.005987093
3.9760	0.005397887
3.9840	0.006329213
3.9920	0.005721000
4.0000	0.004656628
4.0080	0.004675635
4.0160	0.005416894
4.0240	0.004352522
4.0320	0.004770668
4.0400	0.003611263
4.0480	0.004314508
4.0560	0.003877356
4.0640	0.003440203
4.0720	0.004067422
4.0800	0.003440203
4.0880	0.003535236
4.0960	0.003592256
4.1040	0.002565897
4.1120	0.003250136
4.1200	0.003459209
4.1280	0.002774970
4.1360	0.003060070
4.1440	0.002717950
4.1520	0.002736957
4.1600	0.002641924
4.1680	0.003269143
4.1760	0.002850997
4.1840	0.002965037
4.1920	0.003003050
4.2000	0.002166758
